Incident_ID,Year,Country,Category,Fatality_Count,Witness_Reliability,Circumstances
853,1817,Brazil,Animal Related,2,0.49,Details regarding the unusual nature of the event.
854,1735,Australia,Absurd Bad Luck,1,0.9,Details regarding the unusual nature of the event.
855,2006,Russia,Supernatural Claim,1,0.26,Details regarding the unusual nature of the event.
856,1785,USA,Absurd Bad Luck,1,0.99,Details regarding the unusual nature of the event.
857,2003,Russia,Absurd Bad Luck,50,0.6,Details regarding the unusual nature of the event.
858,1849,Russia,Scientific Experiment,1,0.55,Details regarding the unusual nature of the event.
859,1845,Egypt,Absurd Bad Luck,10,0.72,Details regarding the unusual nature of the event.
860,1716,Japan,Historical Misconception,1,0.18,Details regarding the unusual nature of the event.
861,1899,USA,Animal Related,1,0.34,Details regarding the unusual nature of the event.
862,1879,United Kingdom,Historical Misconception,2,0.85,Details regarding the unusual nature of the event.
863,1813,Egypt,Scientific Experiment,10,0.45,Details regarding the unusual nature of the event.
864,1952,Australia,Mechanical Failure,1,0.6,Details regarding the unusual nature of the event.
865,1652,United Kingdom,Culinary Mishap,1,0.76,Details regarding the unusual nature of the event.
866,1513,United Kingdom,Historical Misconception,1,0.15,Details regarding the unusual nature of the event.
867,1570,Brazil,Absurd Bad Luck,1,0.93,Details regarding the unusual nature of the event.
868,1999,Germany,Scientific Experiment,10,0.33,Details regarding the unusual nature of the event.
869,1606,Egypt,Historical Misconception,3,0.72,Details regarding the unusual nature of the event.
870,1833,Japan,Culinary Mishap,1,0.3,Details regarding the unusual nature of the event.
871,1884,Egypt,Animal Related,1,0.37,Details regarding the unusual nature of the event.
872,1669,Brazil,Supernatural Claim,1,0.39,Details regarding the unusual nature of the event.
873,1916,Brazil,Culinary Mishap,1,0.93,Details regarding the unusual nature of the event.
874,1573,Brazil,Mechanical Failure,1,0.28,Details regarding the unusual nature of the event.
875,1805,Russia,Historical Misconception,1,0.57,Details regarding the unusual nature of the event.
876,1749,Italy,Historical Misconception,1,0.72,Details regarding the unusual nature of the event.
877,1768,Italy,Mechanical Failure,1,0.77,Details regarding the unusual nature of the event.
878,1846,Germany,Absurd Bad Luck,1,0.65,Details regarding the unusual nature of the event.
879,2022,USA,Supernatural Claim,1,0.98,Details regarding the unusual nature of the event.
880,1611,Russia,Historical Misconception,10,0.68,Details regarding the unusual nature of the event.
881,1915,Italy,Supernatural Claim,1,0.73,Details regarding the unusual nature of the event.
882,1870,Brazil,Scientific Experiment,1,0.49,Details regarding the unusual nature of the event.
883,1994,Germany,Scientific Experiment,1,0.84,Details regarding the unusual nature of the event.
884,1659,Germany,Animal Related,1,0.25,Details regarding the unusual nature of the event.
885,1828,Italy,Animal Related,1,0.88,Details regarding the unusual nature of the event.
886,1549,Italy,Historical Misconception,1,0.4,Details regarding the unusual nature of the event.
887,1841,Italy,Historical Misconception,1,0.89,Details regarding the unusual nature of the event.
888,1695,Japan,Mechanical Failure,1,0.24,Details regarding the unusual nature of the event.
889,1948,Germany,Absurd Bad Luck,10,0.48,Details regarding the unusual nature of the event.
890,2013,Italy,Historical Misconception,1,0.94,Details regarding the unusual nature of the event.
891,1565,Germany,Animal Related,1,0.56,Details regarding the unusual nature of the event.
892,1717,USA,Scientific Experiment,1,0.15,Details regarding the unusual nature of the event.
893,1839,Germany,Culinary Mishap,1,0.25,Details regarding the unusual nature of the event.
894,1503,Brazil,Historical Misconception,1,0.27,Details regarding the unusual nature of the event.
895,1791,United Kingdom,Animal Related,50,0.91,Details regarding the unusual nature of the event.
896,1923,Brazil,Mechanical Failure,2,0.65,Details regarding the unusual nature of the event.
897,1805,Australia,Culinary Mishap,1,0.86,Details regarding the unusual nature of the event.
898,1859,Australia,Animal Related,1,0.92,Details regarding the unusual nature of the event.
899,1633,Australia,Absurd Bad Luck,1,0.88,Details regarding the unusual nature of the event.
900,1918,Brazil,Scientific Experiment,1,0.57,Details regarding the unusual nature of the event.
901,1727,Italy,Absurd Bad Luck,1,0.1,Details regarding the unusual nature of the event.
902,1784,Germany,Absurd Bad Luck,1,0.23,Details regarding the unusual nature of the event.
903,1845,Brazil,Animal Related,1,0.58,Details regarding the unusual nature of the event.
904,1806,Japan,Scientific Experiment,1,0.3,Details regarding the unusual nature of the event.
905,1632,Germany,Animal Related,2,0.6,Details regarding the unusual nature of the event.
906,1697,United Kingdom,Supernatural Claim,1,0.4,Details regarding the unusual nature of the event.
907,1800,Italy,Historical Misconception,1,0.43,Details regarding the unusual nature of the event.
908,1617,Russia,Culinary Mishap,1,0.62,Details regarding the unusual nature of the event.
909,1974,USA,Absurd Bad Luck,1,0.19,Details regarding the unusual nature of the event.
910,1572,Brazil,Mechanical Failure,1,0.32,Details regarding the unusual nature of the event.
911,1889,Russia,Supernatural Claim,1,0.74,Details regarding the unusual nature of the event.
912,1592,Brazil,Absurd Bad Luck,1,0.55,Details regarding the unusual nature of the event.
913,1718,Australia,Absurd Bad Luck,1,0.3,Details regarding the unusual nature of the event.
914,1541,United Kingdom,Scientific Experiment,1,0.47,Details regarding the unusual nature of the event.
915,1944,Brazil,Supernatural Claim,1,0.29,Details regarding the unusual nature of the event.
916,1968,Germany,Supernatural Claim,1,0.83,Details regarding the unusual nature of the event.
917,1513,Germany,Animal Related,1,0.72,Details regarding the unusual nature of the event.
918,1726,United Kingdom,Culinary Mishap,1,0.18,Details regarding the unusual nature of the event.
919,1500,Brazil,Animal Related,1,0.78,Details regarding the unusual nature of the event.
920,1625,Japan,Mechanical Failure,1,0.64,Details regarding the unusual nature of the event.
921,1830,Egypt,Absurd Bad Luck,1,0.32,Details regarding the unusual nature of the event.
922,1797,Brazil,Supernatural Claim,1,0.47,Details regarding the unusual nature of the event.
923,1928,Italy,Culinary Mishap,2,0.34,Details regarding the unusual nature of the event.
924,1845,USA,Culinary Mishap,1,0.96,Details regarding the unusual nature of the event.
925,1847,Brazil,Mechanical Failure,1,0.92,Details regarding the unusual nature of the event.
926,1905,Japan,Scientific Experiment,1,0.86,Details regarding the unusual nature of the event.
927,1785,Egypt,Culinary Mishap,1,0.61,Details regarding the unusual nature of the event.
928,1821,Italy,Animal Related,1,0.2,Details regarding the unusual nature of the event.
929,1725,Russia,Absurd Bad Luck,1,0.1,Details regarding the unusual nature of the event.
930,1806,Germany,Historical Misconception,1,0.47,Details regarding the unusual nature of the event.
931,1826,Germany,Scientific Experiment,1,0.4,Details regarding the unusual nature of the event.
932,1740,Italy,Scientific Experiment,3,0.91,Details regarding the unusual nature of the event.
933,1702,Japan,Mechanical Failure,1,0.84,Details regarding the unusual nature of the event.
934,1804,Japan,Mechanical Failure,1,0.95,Details regarding the unusual nature of the event.
935,1527,Australia,Animal Related,2,0.52,Details regarding the unusual nature of the event.
936,1683,USA,Absurd Bad Luck,1,0.89,Details regarding the unusual nature of the event.
937,1805,Germany,Scientific Experiment,1,0.2,Details regarding the unusual nature of the event.
938,1649,Russia,Scientific Experiment,2,0.91,Details regarding the unusual nature of the event.
939,1979,Japan,Culinary Mishap,1,0.89,Details regarding the unusual nature of the event.
940,1877,Brazil,Historical Misconception,1,0.71,Details regarding the unusual nature of the event.
941,1857,Italy,Mechanical Failure,10,0.23,Details regarding the unusual nature of the event.
942,1640,United Kingdom,Absurd Bad Luck,1,0.86,Details regarding the unusual nature of the event.
943,1887,Brazil,Historical Misconception,1,0.74,Details regarding the unusual nature of the event.
944,1722,USA,Historical Misconception,1,0.21,Details regarding the unusual nature of the event.
945,1827,Russia,Historical Misconception,1,0.75,Details regarding the unusual nature of the event.
946,2013,Japan,Absurd Bad Luck,1,0.71,Details regarding the unusual nature of the event.
947,2009,Russia,Historical Misconception,1,0.59,Details regarding the unusual nature of the event.
948,1722,United Kingdom,Supernatural Claim,1,0.7,Details regarding the unusual nature of the event.
949,1833,Australia,Absurd Bad Luck,1,0.63,Details regarding the unusual nature of the event.
950,1814,Brazil,Historical Misconception,1,0.14,Details regarding the unusual nature of the event.
951,1744,United Kingdom,Scientific Experiment,3,0.63,Details regarding the unusual nature of the event.
952,1932,Egypt,Animal Related,3,0.52,Details regarding the unusual nature of the event.
953,1961,Brazil,Absurd Bad Luck,1,0.17,Details regarding the unusual nature of the event.
954,1619,Japan,Absurd Bad Luck,1,0.36,Details regarding the unusual nature of the event.
955,1712,Russia,Mechanical Failure,1,0.2,Details regarding the unusual nature of the event.
956,1631,Russia,Supernatural Claim,1,0.6,Details regarding the unusual nature of the event.
957,1587,Japan,Supernatural Claim,1,0.14,Details regarding the unusual nature of the event.
958,1813,Brazil,Supernatural Claim,10,0.33,Details regarding the unusual nature of the event.
959,1895,Egypt,Scientific Experiment,1,0.25,Details regarding the unusual nature of the event.
960,1985,Australia,Supernatural Claim,1,0.68,Details regarding the unusual nature of the event.
961,1795,Brazil,Supernatural Claim,1,0.26,Details regarding the unusual nature of the event.
962,1699,United Kingdom,Supernatural Claim,1,0.36,Details regarding the unusual nature of the event.
963,1818,Germany,Mechanical Failure,2,0.92,Details regarding the unusual nature of the event.
964,1659,United Kingdom,Culinary Mishap,1,0.41,Details regarding the unusual nature of the event.
965,1698,Brazil,Culinary Mishap,1,0.94,Details regarding the unusual nature of the event.
966,1541,Italy,Historical Misconception,1,0.73,Details regarding the unusual nature of the event.
967,1878,Australia,Historical Misconception,2,0.61,Details regarding the unusual nature of the event.
968,1792,Brazil,Animal Related,1,0.87,Details regarding the unusual nature of the event.
969,1583,Australia,Historical Misconception,10,0.89,Details regarding the unusual nature of the event.
970,1942,Egypt,Animal Related,3,0.59,Details regarding the unusual nature of the event.
971,1655,USA,Historical Misconception,1,0.8,Details regarding the unusual nature of the event.
972,1504,United Kingdom,Absurd Bad Luck,1,0.51,Details regarding the unusual nature of the event.
973,2023,United Kingdom,Animal Related,1,0.22,Details regarding the unusual nature of the event.
974,1504,Egypt,Culinary Mishap,1,0.62,Details regarding the unusual nature of the event.
975,1942,Russia,Culinary Mishap,1,0.9,Details regarding the unusual nature of the event.
976,2025,United Kingdom,Animal Related,1,0.65,Details regarding the unusual nature of the event.
977,1611,United Kingdom,Historical Misconception,1,0.46,Details regarding the unusual nature of the event.
978,1549,USA,Mechanical Failure,1,0.27,Details regarding the unusual nature of the event.
979,1699,Australia,Culinary Mishap,1,0.16,Details regarding the unusual nature of the event.
980,1914,Egypt,Scientific Experiment,1,0.2,Details regarding the unusual nature of the event.
981,1913,USA,Scientific Experiment,1,0.29,Details regarding the unusual nature of the event.
982,1664,Germany,Mechanical Failure,2,0.86,Details regarding the unusual nature of the event.
983,1576,Germany,Supernatural Claim,3,0.88,Details regarding the unusual nature of the event.
984,1700,Germany,Animal Related,1,0.75,Details regarding the unusual nature of the event.
985,1924,United Kingdom,Absurd Bad Luck,2,0.73,Details regarding the unusual nature of the event.
986,1739,Italy,Animal Related,1,0.87,Details regarding the unusual nature of the event.
